match_id,minute,title,comment,out_player,in_player
porvssd-10-18-2025,14',Attempt Missed,Attempt missed. Aiden Harangi's (San Diego FC) with right footed shot from the central position outside the box with an xG of 5% misses to the left.,,
porvssd-10-18-2025,,KICK OFF,First half begins.,,
stlvsrsl-10-18-2025,,FULL TIME,"Second half ends, St. Louis CITY SC 2, Real Salt Lake 2.",,
stlvsrsl-10-18-2025,,END OF SECOND HALF,End of match.,,
stlvsrsl-10-18-2025,90'+7,Yellow Card,Tomas Ostrak (St. Louis CITY SC) is shown the yellow card for the foul.,,
stlvsrsl-10-18-2025,90',Attempt Saved,Attempt blocked. Emeka Eneli's (Real Salt Lake) with left footed shot from the center of the box with an xG of 4% is blocked by Brendan McSorley.,,
stlvsrsl-10-18-2025,88',GOAL,"Goal! 2:2. João Klauss (St. Louis CITY SC) scored with header from the center of the box with an xG of 14% to the bottom right corner. Assisted by Fallou Fall, second assist by Devin Padelford.",,
stlvsrsl-10-18-2025,,,,Z. Gozo,P. Quinton
stlvsrsl-10-18-2025,85',Attempt Missed,Attempt missed. Brendan McSorley's (St. Louis CITY SC) with right footed shot from the center of the box with an xG of 83% misses to the left.,,
stlvsrsl-10-18-2025,85',Post,João Klauss (St. Louis CITY SC) hits the right post from the left half-space outside the box with an xG of 3%.,,
stlvsrsl-10-18-2025,85',Yellow Card,DeAndre Yedlin (Real Salt Lake) is shown the yellow card for poor sportsmanship.,,
stlvsrsl-10-18-2025,,,,C. Durkin,A. Morales
stlvsrsl-10-18-2025,,,,E. Löwen,S. Becher
stlvsrsl-10-18-2025,,,,T. Totland,D. Padelford
stlvsrsl-10-18-2025,,,,V. Olatunji,W. Agada
stlvsrsl-10-18-2025,,,,N. Caliskan,E. Eneli
stlvsrsl-10-18-2025,81',Attempt Saved,Attempt blocked. Marcel Hartel's (St. Louis CITY SC) with right footed shot from the center of the box with an xG of 12% is blocked by Justen Glad.,,
stlvsrsl-10-18-2025,79',Yellow Card,Fallou Fall (St. Louis CITY SC) is shown the yellow card for the foul.,,
stlvsrsl-10-18-2025,79',Attempt Saved,Attempt blocked. Marcel Hartel's (St. Louis CITY SC) with right footed shot from the right side of the box with an xG of 4% is blocked by DeAndre Yedlin.,,
stlvsrsl-10-18-2025,78',Attempt Saved,Attempt saved. Brendan McSorley's (St. Louis CITY SC) with right footed shot from the right side of the box with an xG of 6% is saved by Rafael Cabral.,,
stlvsrsl-10-18-2025,78',Attempt Saved,Attempt blocked. Marcel Hartel's (St. Louis CITY SC) with right footed shot from the central position outside the box with an xG of 7% is blocked by Justen Glad.,,
stlvsrsl-10-18-2025,77',Attempt Saved,Attempt blocked. Rwan Cruz's (Real Salt Lake) with right footed shot from the central position outside the box with an xG of 8% is blocked by Kyle Hiebert.,,
stlvsrsl-10-18-2025,74',Yellow Card,Justen Glad (Real Salt Lake) is shown the yellow card for the foul.,,
stlvsrsl-10-18-2025,73',Attempt Saved,Attempt blocked. Tomas Ostrak's (St. Louis CITY SC) with left footed shot from the central position outside the box with an xG of 5% is blocked by Zavier Gozo.,,
stlvsrsl-10-18-2025,,,,M. Joyner,T. Ostrak
stlvsrsl-10-18-2025,,,,D. Luna,R. Cruz
stlvsrsl-10-18-2025,,,,J. Sang-bin,B. McSorley
stlvsrsl-10-18-2025,64',Attempt Saved,Attempt saved. Eduard Löwen's (St. Louis CITY SC) with right footed shot from the right side of the box with an xG of 2% is saved by Rafael Cabral.,,
stlvsrsl-10-18-2025,63',Attempt Saved,Attempt blocked. Marcel Hartel's (St. Louis CITY SC) with right footed shot from the right side of the box with an xG of 6% is blocked by Brayan Vera.,,
stlvsrsl-10-18-2025,59',Attempt Saved,Attempt blocked. Diego Luna's (Real Salt Lake) with left footed shot from the right side of the box with an xG of 4% is blocked by Fallou Fall.,,
stlvsrsl-10-18-2025,59',Attempt Saved,Attempt blocked. Braian Ojeda's (Real Salt Lake) with right footed shot from the central position outside the box with an xG of 2% is blocked by Eduard Löwen.,,
stlvsrsl-10-18-2025,52',Attempt Saved,Attempt saved. Mykhi Joyner's (St. Louis CITY SC) with header from the center of the box with an xG of 25% is saved by Rafael Cabral.,,
stlvsrsl-10-18-2025,51',Attempt Missed,Attempt missed. Marcel Hartel's (St. Louis CITY SC) with header from the center of the box with an xG of 26% misses to the left.,,
stlvsrsl-10-18-2025,51',Attempt Saved,Attempt saved. Marcel Hartel's (St. Louis CITY SC) with left footed shot from the left side of the box with an xG of 3% is saved by Rafael Cabral.,,
stlvsrsl-10-18-2025,51',Attempt Saved,Attempt saved. Tomas Totland's (St. Louis CITY SC) with right footed shot from the right side of the box with an xG of 8% is saved by Rafael Cabral.,,
stlvsrsl-10-18-2025,49',Attempt Missed,Attempt missed. Eduard Löwen's (St. Louis CITY SC) with right footed shot from the central position outside the box with an xG of 4% misses to the right.,,
stlvsrsl-10-18-2025,48',Attempt Missed,Attempt missed. João Klauss's (St. Louis CITY SC) with header from the center of the box with an xG of 7% goes over to the right.,,
stlvsrsl-10-18-2025,,KICK OFF,"Second Half begins: St. Louis CITY SC 1, Real Salt Lake 2.",,
stlvsrsl-10-18-2025,,HALF TIME,"First half ends, St. Louis CITY SC 1, Real Salt Lake 2.",,
stlvsrsl-10-18-2025,45'+7,Attempt Saved,Attempt saved. Eduard Löwen's (St. Louis CITY SC) with right footed shot from the left half-space outside the box with an xG of 2% is saved by Rafael Cabral.,,
stlvsrsl-10-18-2025,45'+6,Attempt Missed,Attempt missed. João Klauss's (St. Louis CITY SC) with header from the center of the box with an xG of 16% goes over.,,
stlvsrsl-10-18-2025,45'+5,Attempt Missed,João Klauss (St. Louis CITY SC) with header from the center of the box with an xG of 7%.,,
stlvsrsl-10-18-2025,42',PENALTY GOAL,Goal! 1:2. Eduard Löwen (St. Louis CITY SC) scored from penalty with right footed shot with an xG of 77% to the top left corner.,,
stlvsrsl-10-18-2025,38',Attempt Saved,Attempt blocked. João Klauss's (St. Louis CITY SC) with right footed shot from the right side of the box with an xG of 16% is blocked by Brayan Vera.,,
stlvsrsl-10-18-2025,37',Attempt Saved,Attempt saved. Victor Olatunji's (Real Salt Lake) with right footed shot from the left half-space outside the box with an xG of 3% is saved by Roman Bürki.,,
stlvsrsl-10-18-2025,32',GOAL,Goal! 0:2. Victor Olatunji (Real Salt Lake) scored with right footed shot from the center of the box with an xG of 24% to the lower left zone. Assisted by Diogo Gonçalves.,,
stlvsrsl-10-18-2025,29',Attempt Missed,Attempt missed. João Klauss's (St. Louis CITY SC) with right footed shot from the center of the box with an xG of 11% misses to the left.,,
stlvsrsl-10-18-2025,28',Attempt Saved,Attempt blocked. João Klauss's (St. Louis CITY SC) with right footed shot from the central position outside the box with an xG of 7% is blocked by Justen Glad.,,
stlvsrsl-10-18-2025,24',Yellow Card,Diego Luna (Real Salt Lake) is shown the yellow card for poor sportsmanship.,,
stlvsrsl-10-18-2025,21',Yellow Card,Chris Durkin (St. Louis CITY SC) is shown the yellow card for the foul.,,
stlvsrsl-10-18-2025,17',GOAL,"Goal! 0:1. Victor Olatunji (Real Salt Lake) scored with right footed shot from the right side of the box with an xG of 26% to the lower left zone. Assisted by Zavier Gozo, second assist by Braian Ojeda.",,
stlvsrsl-10-18-2025,15',Attempt Missed,Attempt missed. Eduard Löwen's (St. Louis CITY SC) with right footed shot from the left side of the box with an xG of 4% goes over to the right.,,
stlvsrsl-10-18-2025,14',Attempt Missed,Attempt missed. Marcel Hartel's (St. Louis CITY SC) with left footed shot from the center of the box with an xG of 4% goes over.,,
stlvsrsl-10-18-2025,6',Post,Mykhi Joyner (St. Louis CITY SC) hits the right post from the left side of the box with an xG of 7%.,,
stlvsrsl-10-18-2025,2',Attempt Saved,Attempt blocked. Diego Luna's (Real Salt Lake) with left footed shot from the central position outside the box with an xG of 6% is blocked by Kyle Hiebert.,,
stlvsrsl-10-18-2025,,KICK OFF,First half begins.,,
nycvssea-10-18-2025,,FULL TIME,"Second half ends, New York City Football Club 1, Seattle Sounders FC 2.",,
nycvssea-10-18-2025,,END OF SECOND HALF,End of match.,,
nycvssea-10-18-2025,90'+2,Attempt Saved,Attempt blocked. Alonso Martínez's (New York City Football Club) with header from the center of the box with an xG of 6% is blocked by Kalani Kossa-Rienzi.,,
nycvssea-10-18-2025,87',GOAL,Goal! 1:2. Jackson Ragen (Seattle Sounders FC) scored with header from the center of the box with an xG of 22% to the top right corner. Assisted by Danny Leyva.,,
nycvssea-10-18-2025,,,,J. Ferreira,R. Baker-Whiting
nycvssea-10-18-2025,,,,J. Morris,D. Musovski
nycvssea-10-18-2025,82',GOAL,"Goal! 1:1. Nicolás Fernández (New York City Football Club) scored with left footed shot from the center of the box with an xG of 18% to the top right corner. Assisted by Julián Fernández, second assist by Máximo Carrizo.",,
nycvssea-10-18-2025,,,,T. Gray,M. Ilenic
nycvssea-10-18-2025,,,,A. Perea,M. Carrizo
nycvssea-10-18-2025,77',Attempt Missed,Attempt missed. Tayvon Gray's (New York City Football Club) with right footed shot from the right half-space outside the box with an xG of 3% goes over to the right.,,
nycvssea-10-18-2025,76',Attempt Saved,Attempt blocked. Alonso Martínez's (New York City Football Club) with right footed shot from the center of the box with an xG of 14% is blocked by Jackson Ragen.,,
nycvssea-10-18-2025,70',Attempt Saved,Attempt saved. Jesús Ferreira's (Seattle Sounders FC) with right footed shot from the center of the box with an xG of 11% is saved by Matt Freese.,,
nycvssea-10-18-2025,69',Attempt Saved,Attempt saved. Nicolás Fernández's (New York City Football Club) with left footed shot from the central position outside the box with an xG of 3% is saved by Stefan Frei.,,
nycvssea-10-18-2025,68',Attempt Saved,Attempt saved. Kevin O'Toole's (New York City Football Club) with left footed shot from the central position outside the box with an xG of 3% is saved by Stefan Frei.,,
nycvssea-10-18-2025,67',Attempt Saved,Attempt saved. Thiago Martins's (New York City Football Club) with header from the center of the box with an xG of 3% is saved by Stefan Frei.,,
nycvssea-10-18-2025,65',Attempt Saved,Attempt blocked. Albert Rusnák's (Seattle Sounders FC) with right footed shot from the center of the box with an xG of 16% is blocked by Jonathan Shore.,,
nycvssea-10-18-2025,64',Yellow Card,Albert Rusnák (Seattle Sounders FC) is shown the yellow card for the foul.,,
nycvssea-10-18-2025,,,,R. Gustavo,J. Shore
nycvssea-10-18-2025,,,,H. Wolf,A. Ojeda
nycvssea-10-18-2025,,,,M. Moralez,J. Fernández
nycvssea-10-18-2025,61',GOAL,Goal! 0:1. Jordan Morris (Seattle Sounders FC) scored with header from the center of the box with an xG of 8% to the middle right zone. Assisted by Albert Rusnák.,,
nycvssea-10-18-2025,59',Attempt Saved,Attempt blocked. Danny Leyva's (Seattle Sounders FC) with right footed shot from the central position outside the box with an xG of 3% is blocked by Andrés Perea.,,
nycvssea-10-18-2025,58',Attempt Saved,Attempt saved. Kalani Kossa-Rienzi's (Seattle Sounders FC) with right footed shot from the right side of the box with an xG of 5% is saved by Matt Freese.,,
nycvssea-10-18-2025,,,,João Paulo,S. Brunell
nycvssea-10-18-2025,,,,Á. Roldán,J. Bell
nycvssea-10-18-2025,53',Attempt Missed,Attempt missed. Hannes Wolf's (New York City Football Club) with left footed shot from the left half-space outside the box with an xG of 2% goes over to the left.,,
nycvssea-10-18-2025,51',Attempt Saved,Attempt blocked. Andrés Perea's (New York City Football Club) with right footed shot from the center of the box with an xG of 7% is blocked by Jackson Ragen.,,
nycvssea-10-18-2025,46',Attempt Saved,Attempt blocked. Maxi Moralez's (New York City Football Club) with header from the center of the box with an xG of 5% is blocked by Jackson Ragen.,,
nycvssea-10-18-2025,,KICK OFF,"Second Half begins: New York City Football Club 0, Seattle Sounders FC 0.",,
nycvssea-10-18-2025,,HALF TIME,"First half ends, New York City Football Club 0, Seattle Sounders FC 0.",,
nycvssea-10-18-2025,45'+8,Yellow Card,Matt Freese (New York City Football Club) is shown the yellow card for poor sportsmanship.,,
nycvssea-10-18-2025,45'+6,Attempt Missed,Attempt missed. Andrés Perea's (New York City Football Club) with left footed shot from the left side of the box with an xG of 3% goes over.,,
nycvssea-10-18-2025,45'+4,Yellow Card,Justin Haak (New York City Football Club) is shown the yellow card for the foul.,,
nycvssea-10-18-2025,45'+2,Yellow Card,Kevin O'Toole (New York City Football Club) is shown the yellow card for the foul.,,
nycvssea-10-18-2025,45'+1,Attempt Saved,Attempt saved. Justin Haak's (New York City Football Club) with right footed shot from the central position outside the box with an xG of 9% is saved by Stefan Frei.,,
nycvssea-10-18-2025,45'+1,Attempt Missed,Alonso Martínez (New York City Football Club) with right footed shot from the center of the box with an xG of 12%.,,
nycvssea-10-18-2025,41',Attempt Missed,Attempt missed. Tayvon Gray's (New York City Football Club) with left footed shot from the central position outside the box with an xG of 3% goes over to the left.,,
nycvssea-10-18-2025,,,,P. de la Vega,P. Rothrock
nycvssea-10-18-2025,8',Attempt Saved,Attempt blocked. Jesús Ferreira's (Seattle Sounders FC) with left footed shot from the center of the box with an xG of 17% is blocked by Raul Gustavo.,,
nycvssea-10-18-2025,7',Attempt Saved,Attempt blocked. Jesús Ferreira's (Seattle Sounders FC) with right footed shot from the central position outside the box with an xG of 7% is blocked by Raul Gustavo.,,
nycvssea-10-18-2025,4',Attempt Missed,Hannes Wolf (New York City Football Club) with header from the center of the box with an xG of 10%.,,
nycvssea-10-18-2025,4',Attempt Saved,Attempt blocked. Alonso Martínez's (New York City Football Club) with right footed shot from the central position outside the box with an xG of 5% is blocked by Jackson Ragen.,,
nycvssea-10-18-2025,,KICK OFF,First half begins.,,
cinvsmtl-10-18-2025,,FULL TIME,"Second half ends, FC Cincinnati 3, CF Montréal 0.",,
cinvsmtl-10-18-2025,,END OF SECOND HALF,End of match.,,
cinvsmtl-10-18-2025,90'+6,Attempt Missed,Attempt missed. Kwadwo Opoku's (CF Montréal) with left footed shot from the center of the box with an xG of 7% goes over.,,
cinvsmtl-10-18-2025,90'+5,Attempt Missed,Fernando Álvarez (CF Montréal) with header from the center of the box with an xG of 6%.,,
cinvsmtl-10-18-2025,90'+4,Attempt Saved,Attempt saved. Brenner Souza's (FC Cincinnati) with left footed shot from the center of the box with an xG of 29% is saved by Thomas Gillier.,,
cinvsmtl-10-18-2025,88',GOAL,Goal! 3:0. Brenner Souza (FC Cincinnati) scored with left footed shot from the center of the box with an xG of 18% to the bottom left corner. Assisted by Gerardo Valenzuela.,,
cinvsmtl-10-18-2025,86',Attempt Saved,Attempt blocked. Evander Da Silva Ferreira's (FC Cincinnati) with left footed shot from the center of the box with an xG of 7% is blocked by Bode Hidalgo.,,
cinvsmtl-10-18-2025,86',Attempt Missed,Bode Hidalgo (CF Montréal) with left footed shot from the central position outside the box with an xG of 4%.,,
cinvsmtl-10-18-2025,85',Attempt Saved,Attempt saved. Brian Anunga's (FC Cincinnati) with right footed shot from the center of the box with an xG of 26% is saved by Thomas Gillier.,,
cinvsmtl-10-18-2025,,,,K. Kamara,G. Valenzuela
cinvsmtl-10-18-2025,,,,H. Synchuk,B. Duke
cinvsmtl-10-18-2025,,,,I. Jaime,Mahala Opoku
cinvsmtl-10-18-2025,,,,N. Hagglund,Tah Brian Anunga
cinvsmtl-10-18-2025,,,,P. Owusu,G. Vrioni
cinvsmtl-10-18-2025,73',Attempt Saved,Attempt saved. Iván Jaime's (CF Montréal) with right footed shot from the central position outside the box with an xG of 5% is saved by Roman Celentano.,,
cinvsmtl-10-18-2025,72',Attempt Saved,Attempt blocked. Olger Escobar's (CF Montréal) with left footed shot from the central position outside the box with an xG of 2% is blocked by Gilberto Flores.,,
cinvsmtl-10-18-2025,63',Attempt Missed,Attempt missed. Hennadii Synchuk's (CF Montréal) with left footed shot from the right side of the box with an xG of 2% misses to the left.,,
cinvsmtl-10-18-2025,61',Yellow Card,Samuel Gidi (FC Cincinnati) is shown the yellow card for the foul.,,
cinvsmtl-10-18-2025,,,,F. Herbers,I. Jaime
cinvsmtl-10-18-2025,,,,D. Sealy,O. Escobar
cinvsmtl-10-18-2025,56',GOAL,Goal! 2:0. Evander Da Silva Ferreira (FC Cincinnati) scored with left footed shot from the central position outside the box with an xG of 6% to the bottom right corner. Assisted by Nick Hagglund.,,
cinvsmtl-10-18-2025,48',Attempt Saved,Attempt saved. Yuya Kubo's (FC Cincinnati) with left footed shot from the left side of the box with an xG of 11% is saved by Thomas Gillier.,,
cinvsmtl-10-18-2025,,KICK OFF,"Second Half begins: FC Cincinnati 1, CF Montréal 0.",,
cinvsmtl-10-18-2025,,,,T. Hadebe,G. Flores
cinvsmtl-10-18-2025,,,,O. Nwobodo,S. Gidi
cinvsmtl-10-18-2025,,,,D. Marczuk,Y. Kubo
cinvsmtl-10-18-2025,,,,J. Neal,F. Álvarez
cinvsmtl-10-18-2025,,HALF TIME,"First half ends, FC Cincinnati 1, CF Montréal 0.",,
cinvsmtl-10-18-2025,45'+7,Attempt Saved,Attempt saved. Victor Loturi's (CF Montréal) with header from the center of the box with an xG of 10% is saved by Roman Celentano.,,
cinvsmtl-10-18-2025,45'+6,PENALTY MISSED,Penalty missed. Prince Owusu (CF Montréal) hits the right post from the center of the box with an xG of 77%.,,
cinvsmtl-10-18-2025,45'+5,Yellow Card,Nick Hagglund (FC Cincinnati) is shown the yellow card for the foul.,,
cinvsmtl-10-18-2025,45'+2,Attempt Saved,Attempt saved. Brandan Craig's (CF Montréal) with right footed shot from the left half-space outside the box with an xG of 2% is saved by Roman Celentano.,,
cinvsmtl-10-18-2025,42',Yellow Card,Dante Sealy (CF Montréal) is shown the yellow card for the foul.,,
cinvsmtl-10-18-2025,37',Attempt Missed,Attempt missed. Kei Kamara's (FC Cincinnati) with right footed shot from the center of the box with an xG of 28% goes over.,,
cinvsmtl-10-18-2025,35',Attempt Missed,Attempt missed. Brenner Souza's (FC Cincinnati) with header from the center of the box with an xG of 15% misses to the left.,,
cinvsmtl-10-18-2025,33',GOAL,Goal! 1:0. Nick Hagglund (FC Cincinnati) scored with header from the center of the box with an xG of 14% to the top left corner. Assisted by Evander Da Silva Ferreira.,,
cinvsmtl-10-18-2025,33',Attempt Saved,Attempt saved. Brenner Souza's (FC Cincinnati) with right footed shot from the central position outside the box with an xG of 3% is saved by Thomas Gillier.,,
cinvsmtl-10-18-2025,31',Attempt Missed,Attempt missed. Miles Robinson's (FC Cincinnati) with header from the center of the box with an xG of 5% misses to the left.,,
cinvsmtl-10-18-2025,29',Yellow Card,Victor Loturi (CF Montréal) is shown the yellow card for the foul.,,
cinvsmtl-10-18-2025,8',Attempt Saved,Attempt blocked. Prince Owusu's (CF Montréal) with left footed shot from the center of the box with an xG of 11% is blocked by Teenage Hadebe.,,
cinvsmtl-10-18-2025,7',Attempt Saved,Attempt blocked. Kei Kamara's (FC Cincinnati) with right footed shot from the right side of the box with an xG of 6% is blocked by Jalen Neal.,,
cinvsmtl-10-18-2025,,KICK OFF,First half begins.,,
skcvshou-10-18-2025,90'+8,Yellow Card,Jake Davis (Sporting Kansas City) is shown the yellow card for poor sportsmanship.,,
skcvshou-10-18-2025,,END OF SECOND HALF,End of match.,,
skcvshou-10-18-2025,,FULL TIME,"Second half ends, Sporting Kansas City 0, Houston Dynamo FC 0.",,
skcvshou-10-18-2025,90'+7,Attempt Missed,Attempt missed. Dejan Joveljić's (Sporting Kansas City) with header from the center of the box with an xG of 33% goes over.,,
skcvshou-10-18-2025,90'+6,Attempt Missed,Attempt missed. Ezequiel Ponce's (Houston Dynamo FC) with header from the center of the box with an xG of 16% misses to the left.,,
skcvshou-10-18-2025,90'+2,Attempt Saved,Attempt saved. Alán Montes's (Sporting Kansas City) from the center of the box with an xG of 10% is saved by Jonathan Bond.,,
skcvshou-10-18-2025,89',Yellow Card,Júnior Urso (Houston Dynamo FC) is shown the yellow card for the foul.,,
skcvshou-10-18-2025,87',Yellow Card,Lawrence Ennali (Houston Dynamo FC) is shown the yellow card for the foul.,,
skcvshou-10-18-2025,,,,O. Lingr,N. Quiñones
skcvshou-10-18-2025,,,,B. Raines,J. Urso
skcvshou-10-18-2025,,,,E. Thommy,M. Toye
skcvshou-10-18-2025,,,,Z. Bassong,J. Bartlett
skcvshou-10-18-2025,78',Attempt Missed,Attempt missed. Alán Montes's (Sporting Kansas City) with left footed shot from the left half-space outside the box with an xG of 2% misses to the left.,,
skcvshou-10-18-2025,74',Attempt Saved,Attempt saved. Felipe Andrade's (Houston Dynamo FC) with left footed shot from the center of the box with an xG of 7% is saved by John Pulskamp.,,
skcvshou-10-18-2025,72',Attempt Saved,Attempt saved. Lawrence Ennali's (Houston Dynamo FC) with right footed shot from the central position outside the box with an xG of 3% is saved by John Pulskamp.,,
skcvshou-10-18-2025,69',Attempt Missed,Attempt missed. Ezequiel Ponce's (Houston Dynamo FC) with header from the center of the box with an xG of 19% misses to the right.,,
skcvshou-10-18-2025,,,,N. Radoja,J. Davis
skcvshou-10-18-2025,,,,D. Holmes,S. Kowalczyk
skcvshou-10-18-2025,59',Yellow Card,John Pulskamp (Sporting Kansas City) is shown the yellow card for the foul.,,
skcvshou-10-18-2025,,KICK OFF,"Second Half begins: Sporting Kansas City 0, Houston Dynamo FC 0.",,
skcvshou-10-18-2025,,,,M. García,S. Muñóz
skcvshou-10-18-2025,,HALF TIME,"First half ends, Sporting Kansas City 0, Houston Dynamo FC 0.",,
skcvshou-10-18-2025,45'+3,Attempt Saved,Attempt saved. Lawrence Ennali's (Houston Dynamo FC) with left footed shot from the central position outside the box with an xG of 4% is saved by John Pulskamp.,,
skcvshou-10-18-2025,45',Attempt Saved,Attempt blocked. Manu García's (Sporting Kansas City) with left footed shot from the central position outside the box with an xG of 5% is blocked by Duane Holmes.,,
skcvshou-10-18-2025,44',Yellow Card,Zorhan Bassong (Sporting Kansas City) is shown the yellow card for poor sportsmanship.,,
skcvshou-10-18-2025,40',Attempt Saved,Attempt saved. Lawrence Ennali's (Houston Dynamo FC) with left footed shot from the left side of the box with an xG of 15% is saved by John Pulskamp.,,
skcvshou-10-18-2025,35',Attempt Saved,Attempt saved. Ezequiel Ponce's (Houston Dynamo FC) with left footed shot from the left side of the box with an xG of 5% is saved by John Pulskamp.,,
skcvshou-10-18-2025,34',Attempt Saved,Attempt blocked. Alán Montes's (Sporting Kansas City) with header from the center of the box with an xG of 9% is blocked by Ezequiel Ponce.,,
skcvshou-10-18-2025,25',Attempt Saved,Attempt blocked. Dejan Joveljić's (Sporting Kansas City) with right footed shot from the left side of the box with an xG of 4% is blocked by Duane Holmes.,,
skcvshou-10-18-2025,22',Attempt Saved,Attempt saved. Ondřej Lingr's (Houston Dynamo FC) with left footed shot from the left side of the box with an xG of 8% is saved by John Pulskamp.,,
skcvshou-10-18-2025,20',Yellow Card,Duane Holmes (Houston Dynamo FC) is shown the yellow card for the foul.,,
skcvshou-10-18-2025,17',Attempt Missed,Attempt missed. Dániel Sallói's (Sporting Kansas City) with right footed shot from the center of the box with an xG of 10% goes over.,,
skcvshou-10-18-2025,12',Yellow Card,Antônio Carlos (Houston Dynamo FC) is shown the yellow card for the foul.,,
skcvshou-10-18-2025,7',Attempt Saved,Attempt saved. Dániel Sallói's (Sporting Kansas City) with right footed shot from the left side of the box with an xG of 7% is saved by Jonathan Bond.,,
skcvshou-10-18-2025,3',Attempt Missed,Attempt missed. Ezequiel Ponce's (Houston Dynamo FC) with right footed shot from the central position outside the box with an xG of 2% misses to the left.,,
skcvshou-10-18-2025,,KICK OFF,First half begins.,,
nevschi-10-18-2025,,FULL TIME,"Second half ends, New England Revolution 2, Chicago Fire FC 2.",,
nevschi-10-18-2025,,END OF SECOND HALF,End of match.,,
nevschi-10-18-2025,90'+12,Yellow Card,Jack Elliott (Chicago Fire FC) is shown the yellow card for poor sportsmanship.,,
nevschi-10-18-2025,90'+9,OWN GOAL,Own goal! 2:2. Dor Turgeman (New England Revolution) scored an own goal from the center of the box.,,
nevschi-10-18-2025,90'+9,Attempt Saved,Attempt blocked. Hugo Cuypers's (Chicago Fire FC) with left footed shot from the center of the box with an xG of 29% is blocked by Dor Turgeman.,,
nevschi-10-18-2025,90'+9,Yellow Card,Luca Langoni (New England Revolution) is shown the yellow card for the foul.,,
nevschi-10-18-2025,90'+6,GOAL,Goal! 2:1. Dor Turgeman (New England Revolution) scored with header from the center of the box with an xG of 11% to the bottom right corner. Assisted by Carles Gil.,,
nevschi-10-18-2025,86',Attempt Saved,Attempt blocked. Philip Zinckernagel's (Chicago Fire FC) with right footed shot from the center of the box with an xG of 20% is blocked by Brandon Bye.,,
nevschi-10-18-2025,86',Attempt Saved,Attempt saved. Brian Gutiérrez's (Chicago Fire FC) with right footed shot from the center of the box with an xG of 12% is saved by Matt Turner.,,
nevschi-10-18-2025,,,,M. Fofana,L. Langoni
nevschi-10-18-2025,,,,I. Feingold,B. Bye
nevschi-10-18-2025,85',Attempt Saved,Attempt saved. Brian Gutiérrez's (Chicago Fire FC) with left footed shot from the left half-space outside the box with an xG of 5% is saved by Matt Turner.,,
nevschi-10-18-2025,83',Attempt Saved,Attempt saved. Keegan Hughes's (New England Revolution) with header from the central position outside the box with an xG of 3% is saved by Chris Brady.,,
nevschi-10-18-2025,82',GOAL,"Goal! 1:1. Philip Zinckernagel (Chicago Fire FC) scored with right footed shot from the center of the box with an xG of 45% to the upper right central zone. Assisted by Hugo Cuypers, second assist by Maren Haile-Selassie.",,
nevschi-10-18-2025,,,,J. Dean,J. Reynolds
nevschi-10-18-2025,79',Attempt Missed,Attempt missed. Jack Elliott's (Chicago Fire FC) with header from the center of the box with an xG of 4% misses to the right.,,
nevschi-10-18-2025,77',Attempt Missed,Attempt missed. Philip Zinckernagel's (Chicago Fire FC) with right footed shot from the central position outside the box with an xG of 10% goes over.,,
nevschi-10-18-2025,75',Attempt Missed,Attempt missed. Dje D’Avilla's (Chicago Fire FC) with right footed shot from the central position outside the box with an xG of 3% goes over to the right.,,
nevschi-10-18-2025,72',Attempt Saved,Attempt blocked. Maren Haile-Selassie's (Chicago Fire FC) with left footed shot from the left side of the box with an xG of 8% is blocked by Keegan Hughes.,,
nevschi-10-18-2025,,,,J. Yueill,A. Farrell
nevschi-10-18-2025,68',Yellow Card,Dor Turgeman (New England Revolution) is shown the yellow card for the foul.,,
nevschi-10-18-2025,66',Attempt Missed,Attempt missed. Andrew Gutman's (Chicago Fire FC) with left footed shot from the center of the box with an xG of 7% goes over to the right.,,
nevschi-10-18-2025,,,,L. Campana,T. Chancalay
nevschi-10-18-2025,,,,J. Bamba,M. Haile-Selassie
nevschi-10-18-2025,56',Attempt Missed,Attempt missed. Sergio Oregel's (Chicago Fire FC) with right footed shot from the central position outside the box with an xG of 6% misses to the left.,,
nevschi-10-18-2025,53',Attempt Saved,Attempt blocked. Dor Turgeman's (New England Revolution) with right footed shot from the center of the box with an xG of 10% is blocked by Jonathan Dean.,,
nevschi-10-18-2025,53',Attempt Saved,Attempt saved. Jonathan Bamba's (Chicago Fire FC) with right footed shot from the center of the box with an xG of 9% is saved by Matt Turner.,,
nevschi-10-18-2025,52',Attempt Saved,Attempt blocked. Hugo Cuypers's (Chicago Fire FC) with right footed shot from the right side of the box with an xG of 8% is blocked by Mamadou Fofana.,,
nevschi-10-18-2025,50',Attempt Saved,Attempt saved. Philip Zinckernagel's (Chicago Fire FC) with left footed shot from the right half-space outside the box with an xG of 2% is saved by Matt Turner.,,
nevschi-10-18-2025,,KICK OFF,"Second Half begins: New England Revolution 1, Chicago Fire FC 0.",,
nevschi-10-18-2025,,,,R. Kouamé,B. Gutiérrez
nevschi-10-18-2025,,,,S. Rogers,S. Oregel
nevschi-10-18-2025,,HALF TIME,"First half ends, New England Revolution 1, Chicago Fire FC 0.",,
nevschi-10-18-2025,44',Attempt Missed,Attempt missed. Rominigue Kouamé's (Chicago Fire FC) with left footed shot from the right half-space outside the box with an xG of 2% goes out of bounds.,,
